unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,XGBoost,LightGBM,NBEATS,NHITS,chronos
hotel_112,2023-07-21,0.96875,0.96875,0.8993846268135793,0.8664387435764419,0.91557413,0.9144263986029691,0.93161356,0.9168521,0.8984375
hotel_112,2023-07-22,0.96875,0.75625,0.903436796126748,0.8654400420686776,0.8909004,0.9179616338046611,0.93813634,0.9225231,0.8984375
hotel_112,2023-07-23,0.96875,0.7625,0.8684008104548067,0.8643995708568899,0.7383499,0.7447588385416778,0.9154055,0.91681224,0.8984375
hotel_112,2023-07-24,0.96875,0.76875,0.9192479376233321,0.8644093501669349,0.8229153,0.7926746021063056,0.9081793,0.9134891,0.90234375
hotel_112,2023-07-25,0.96875,0.8625,0.925340831381696,0.8683394388044463,0.88464236,0.8583840482368631,0.93599397,0.9424142,0.90625
hotel_112,2023-07-26,0.96875,0.89375,0.9466445839515321,0.8690275221482799,0.90399605,0.8732466353874538,0.9569043,0.95703065,0.91015625
hotel_112,2023-07-27,0.96875,1.0,0.9375921024302498,0.8737439934282576,0.9330667,0.8746050914313531,0.976694,0.9603822,0.91015625
hotel_112,2023-07-28,0.96875,0.96875,0.8993846268135793,0.8706030375816532,0.953476,0.9197883661405775,0.9292038,0.91305757,0.91015625
hotel_126,2023-07-01,0.9880478087649402,1.00398406374502,1.0118542902214969,0.9901987417586503,0.9895527,0.995862875332683,0.99758124,0.99249405,1.0
hotel_126,2023-07-02,0.9880478087649402,1.00398406374502,0.9755733507879766,0.9946131490617062,0.9982314,0.9765076467765218,1.0004066,0.99668914,1.0078125
hotel_126,2023-07-03,0.9880478087649402,1.00398406374502,0.9547851651323187,0.995570164493363,0.956567,0.9735796220128057,1.0031112,0.9976007,1.0078125
hotel_126,2023-07-04,0.9880478087649402,0.9840637450199203,0.9503407261310395,0.9965797375995307,0.97773343,0.9462035191853198,0.9976861,0.9947949,1.0
hotel_126,2023-07-05,0.9880478087649402,1.00398406374502,0.9556024267785894,1.0041308271292602,0.9821022,0.9733118844965857,1.0015786,0.99925053,1.0078125
hotel_126,2023-07-06,0.9880478087649402,1.00398406374502,0.9474217750469447,0.9922139156884402,0.98104537,0.9805304226895071,0.99561536,0.99777204,1.0078125
hotel_126,2023-07-07,0.9880478087649402,0.9880478087649402,0.9941662514370858,1.0024646823316317,0.9995333,0.9901714963735736,0.99147123,0.99478835,1.0078125
hotel_126,2023-07-08,0.9880478087649402,1.00398406374502,1.0118542902214969,1.0009458816194343,0.97383064,0.9844822758761282,0.9914806,0.99734294,1.0078125
hotel_126,2023-07-09,0.9880478087649402,1.00398406374502,0.9755733507879766,1.0012958835799768,0.945294,0.9585936758106506,0.9979386,0.99972594,1.0078125
hotel_126,2023-07-10,0.9880478087649402,1.00398406374502,0.9547851651323187,1.0008145127774328,0.94669825,0.9631199878795411,1.002704,0.99703443,1.0078125
hotel_126,2023-07-11,0.9880478087649402,0.9840637450199203,0.9503407261310395,0.9987395759014942,0.9867813,0.9745385746387726,1.0017605,0.9964695,1.0078125
hotel_126,2023-07-12,0.9880478087649402,1.00398406374502,0.9556024267785894,1.0038066136842452,0.9985363,0.9870019712079836,0.99516904,0.9995096,1.0078125
hotel_126,2023-07-13,0.9880478087649402,1.00398406374502,0.9474217750469447,0.9950782132540352,1.0008165,0.994452508726228,0.9951429,0.99588096,1.0078125
hotel_126,2023-07-14,0.9880478087649402,0.9880478087649402,0.9941662514370858,1.000927952612009,1.0040841,1.0087576274297485,0.9862971,0.9932023,1.0078125
hotel_126,2023-07-15,0.9880478087649402,1.00398406374502,1.0118542902214969,1.0005880290029774,0.9524951,0.9979590654234585,0.9923759,0.9942684,1.0
hotel_126,2023-07-16,0.9880478087649402,1.00398406374502,0.9755733507879766,1.0009734764805434,0.9174285,0.9478642060349508,0.99368834,0.9962721,1.0
hotel_126,2023-07-17,0.9880478087649402,1.00398406374502,0.9547851651323187,1.001315313577863,0.9895725,0.9641946898396849,1.0004114,0.9957009,1.0
hotel_126,2023-07-18,0.9880478087649402,0.9840637450199203,0.9503407261310395,0.9995637823034397,0.99126965,0.9604270546929522,0.9989781,0.9944492,1.0
hotel_126,2023-07-19,0.9880478087649402,1.00398406374502,0.9556024267785894,1.0044007198523093,0.9950012,0.9706311239431287,0.9919796,0.9948778,1.0
hotel_126,2023-07-20,0.9880478087649402,1.00398406374502,0.9474217750469447,0.9965696880001591,0.9856564,0.9743869087872344,0.9912752,0.9940269,1.0
hotel_126,2023-07-21,0.9880478087649402,0.9880478087649402,0.9941662514370858,1.0020587396057903,0.9989457,0.9807767830938323,0.99101794,0.9914913,1.0
hotel_126,2023-07-22,0.9880478087649402,1.00398406374502,1.0118542902214969,1.001397647642006,0.97747535,0.9951659950989566,0.99278235,0.99452674,1.0
hotel_126,2023-07-23,0.9880478087649402,1.00398406374502,0.9755733507879766,1.0019304450049247,0.928533,0.9399414459393765,0.9911469,0.99855155,1.0
hotel_126,2023-07-24,0.9880478087649402,1.00398406374502,0.9547851651323187,1.0019218022890797,0.9560871,0.9680737438293022,0.999852,0.9958958,1.0
hotel_126,2023-07-25,0.9880478087649402,0.9840637450199203,0.9503407261310395,1.0006230497993103,0.9696463,0.9628392407619022,0.9978289,0.9932567,1.0
hotel_126,2023-07-26,0.9880478087649402,1.00398406374502,0.9556024267785894,1.0044968753298529,0.98256016,0.9739552478388825,0.99921787,0.9989481,1.0
hotel_126,2023-07-27,0.9880478087649402,1.00398406374502,0.9474217750469447,0.9980578475418991,0.98681295,0.9738373573365681,0.9957757,0.9927726,1.0
hotel_126,2023-07-28,0.9880478087649402,0.9880478087649402,0.9941662514370858,1.002521838608536,1.0061957,0.9615889387474951,0.9903519,0.98932606,1.0
hotel_133,2023-07-01,0.9672131147540983,1.0163934426229508,1.007238888108479,0.9868188746797321,0.9840596,1.000719677243527,0.984267,0.9842692,0.98046875
hotel_133,2023-07-02,0.9672131147540983,0.8852459016393442,0.831348347201812,0.9083265961004361,0.9456905,0.9497782697293059,0.9345067,0.9319496,0.91015625
hotel_133,2023-07-03,0.9672131147540983,0.9836065573770492,0.8643379747698856,0.9377195853945228,0.9176264,0.9271902684740853,0.95990074,0.94295216,0.90625
hotel_133,2023-07-04,0.9672131147540983,0.9836065573770492,0.8804703322953393,0.9477289863208709,0.95345366,0.8818118192435797,0.96281546,0.9586418,0.921875
hotel_133,2023-07-05,0.9672131147540983,0.9508196721311475,0.896270505707802,0.9394805050030357,0.9387395,0.8993902401825894,0.96009916,0.9528804,0.9375
hotel_133,2023-07-06,0.9672131147540983,0.9180327868852459,0.9099525050890617,0.9378063819777247,0.93886644,0.9162471335075224,0.95183796,0.9584335,0.97265625
hotel_133,2023-07-07,0.9672131147540983,0.9672131147540983,0.9772698975852595,0.9735702252512781,0.96113384,0.9668918429111938,0.97775745,0.97677743,1.0234375
hotel_133,2023-07-08,0.9672131147540983,1.0163934426229508,1.007238888108479,0.9930570217655679,0.95882195,0.9638513114595939,0.99281824,0.98392934,1.0234375
hotel_133,2023-07-09,0.9672131147540983,0.8852459016393442,0.831348347201812,0.9129199112537629,0.90004146,0.8913379833481965,0.9473883,0.9208869,0.9609375
hotel_133,2023-07-10,0.9672131147540983,0.9836065573770492,0.8643379747698856,0.9465599510889808,0.92626804,0.939843269217412,0.9674957,0.9395131,0.94921875
hotel_133,2023-07-11,0.9672131147540983,0.9836065573770492,0.8804703322953393,0.9546221981031332,0.95930445,0.9522887439823228,0.9775848,0.95619446,0.9609375
hotel_133,2023-07-12,0.9672131147540983,0.9508196721311475,0.896270505707802,0.9446941317087508,0.9627365,0.9578140026981602,0.9589923,0.9422065,0.96484375
hotel_133,2023-07-13,0.9672131147540983,0.9180327868852459,0.9099525050890617,0.9400372375712349,0.95363665,0.9596892341342712,0.9500309,0.9486265,0.97265625
hotel_133,2023-07-14,0.9672131147540983,0.9672131147540983,0.9772698975852595,0.9739579190643392,0.97310513,0.9760675624478169,0.965064,0.96950555,0.99609375
hotel_133,2023-07-15,0.9672131147540983,1.0163934426229508,1.007238888108479,0.9917513632801953,0.9901916,0.9885552772219034,0.9795129,0.979199,0.984375
hotel_133,2023-07-16,0.9672131147540983,0.8852459016393442,0.831348347201812,0.9185377709848492,0.90556186,0.9303765221691759,0.9212109,0.92110664,0.91015625
hotel_133,2023-07-17,0.9672131147540983,0.9836065573770492,0.8643379747698856,0.9489105902299111,0.93173677,0.9420994919460558,0.94932824,0.93931574,0.8984375
hotel_133,2023-07-18,0.9672131147540983,0.9836065573770492,0.8804703322953393,0.9564666394209936,0.959255,0.9593220231083135,0.9685856,0.9470542,0.92578125
hotel_133,2023-07-19,0.9672131147540983,0.9508196721311475,0.896270505707802,0.9475338485568561,0.9475332,0.9440031043385703,0.93400824,0.9376993,0.94140625
hotel_133,2023-07-20,0.9672131147540983,0.9180327868852459,0.9099525050890617,0.9435515988407849,0.9309586,0.9244905404912017,0.9481409,0.9496764,0.9609375
hotel_133,2023-07-21,0.9672131147540983,0.9672131147540983,0.9772698975852595,0.9747715167639563,0.9482988,0.9655917186414659,0.97009176,0.9719302,0.9921875
hotel_133,2023-07-22,0.9672131147540983,1.0163934426229508,1.007238888108479,0.9912171520619049,0.9729847,1.0066571455275226,0.9773558,0.9794925,0.99609375
hotel_133,2023-07-23,0.9672131147540983,0.8852459016393442,0.831348347201812,0.9235485024372978,0.8927971,0.9040320711817836,0.9316543,0.92299795,0.921875
hotel_133,2023-07-24,0.9672131147540983,0.9836065573770492,0.8643379747698856,0.9516578671995352,0.9367203,0.9382911387291726,0.9526725,0.9380594,0.91015625
hotel_133,2023-07-25,0.9672131147540983,0.9836065573770492,0.8804703322953393,0.9586215780731571,0.9589467,0.9578032739973079,0.95582855,0.9550964,0.921875
hotel_133,2023-07-26,0.9672131147540983,0.9508196721311475,0.896270505707802,0.9503509771329284,0.94789696,0.9471870880854971,0.94740576,0.9418319,0.9375
hotel_133,2023-07-27,0.9672131147540983,0.9180327868852459,0.9099525050890617,0.9466419835237054,0.9379411,0.9462706730520568,0.9495356,0.9498992,0.95703125
hotel_133,2023-07-28,0.9672131147540983,0.9672131147540983,0.9772698975852595,0.9754732120955943,0.95876867,0.9718767068652147,0.96473515,0.9680993,0.98828125
hotel_14,2023-07-01,0.5188679245283019,0.6132075471698113,0.6313797479282144,0.5506045370049126,0.65860903,0.6114310565458718,0.548607,0.5597796,0.609375
hotel_14,2023-07-02,0.5188679245283019,0.5660377358490566,0.41167666920525214,0.5454823650301845,0.57894427,0.5638877795331844,0.473972,0.46128142,0.48828125
hotel_14,2023-07-03,0.5188679245283019,0.5943396226415094,0.5110935090828267,0.5741431703974563,0.6091206,0.606939049557397,0.551419,0.58286875,0.55078125
hotel_14,2023-07-04,0.5188679245283019,0.5377358490566038,0.593173474116865,0.5790333705132762,0.71652937,0.6401806443727953,0.6422918,0.65845394,0.640625
hotel_14,2023-07-05,0.5188679245283019,0.5566037735849056,0.6153958626365212,0.6270813982858455,0.7309416,0.6792361481185588,0.65493864,0.68161744,0.6796875
hotel_14,2023-07-06,0.5188679245283019,0.7641509433962265,0.5718531901748021,0.6902843303015295,0.7398381,0.6935526837515856,0.6351941,0.6686029,0.671875
hotel_14,2023-07-07,0.5188679245283019,0.5188679245283019,0.5999353587828535,0.5957766217075479,0.7552708,0.6958992897880466,0.56057286,0.59218985,0.6953125
hotel_14,2023-07-08,0.5188679245283019,0.6132075471698113,0.6313797479282144,0.6053388781608289,0.69695514,0.6649003220639986,0.5662834,0.61946017,0.70703125
hotel_14,2023-07-09,0.5188679245283019,0.5660377358490566,0.41167666920525214,0.5759170988878252,0.49189353,0.49196629046106,0.44013816,0.49500144,0.5703125
hotel_14,2023-07-10,0.5188679245283019,0.5943396226415094,0.5110935090828267,0.59070229722374,0.63076997,0.6473423093955505,0.57051927,0.61602604,0.6171875
hotel_14,2023-07-11,0.5188679245283019,0.5377358490566038,0.593173474116865,0.6005911024726586,0.7332521,0.6862632056636292,0.6611048,0.67878497,0.703125
hotel_14,2023-07-12,0.5188679245283019,0.5566037735849056,0.6153958626365212,0.6085932636452557,0.7593102,0.694829945787359,0.68122274,0.7050979,0.7265625
hotel_14,2023-07-13,0.5188679245283019,0.7641509433962265,0.5718531901748021,0.6767668831276334,0.7574886,0.6901053446847502,0.6139176,0.6656209,0.69921875
hotel_14,2023-07-14,0.5188679245283019,0.5188679245283019,0.5999353587828535,0.6027352781661658,0.76572305,0.6665469672462474,0.5356077,0.609168,0.70703125
hotel_14,2023-07-15,0.5188679245283019,0.6132075471698113,0.6313797479282144,0.5991304948323667,0.7985677,0.6865819305652433,0.5620972,0.6320538,0.71875
hotel_14,2023-07-16,0.5188679245283019,0.5660377358490566,0.41167666920525214,0.5806418350092246,0.58817476,0.5248266293887162,0.44327536,0.51477224,0.5703125
hotel_14,2023-07-17,0.5188679245283019,0.5943396226415094,0.5110935090828267,0.6124836755580405,0.6619846,0.6017384482434593,0.55761933,0.6335539,0.61328125
hotel_14,2023-07-18,0.5188679245283019,0.5377358490566038,0.593173474116865,0.6042075787686199,0.7644567,0.6928624705038933,0.60586977,0.68990177,0.69921875
hotel_14,2023-07-19,0.5188679245283019,0.5566037735849056,0.6153958626365212,0.6123209946038692,0.78242356,0.7090757019347604,0.6223661,0.69526416,0.73046875
hotel_14,2023-07-20,0.5188679245283019,0.7641509433962265,0.5718531901748021,0.673166715928207,0.774076,0.7076776196860686,0.6049617,0.6608303,0.6953125
hotel_14,2023-07-21,0.5188679245283019,0.5188679245283019,0.5999353587828535,0.6093940215150407,0.8103429,0.7069848236212645,0.53370935,0.6096791,0.69921875
hotel_14,2023-07-22,0.5188679245283019,0.6132075471698113,0.6313797479282144,0.6034801700961943,0.84739494,0.7125718926959228,0.5351176,0.6285922,0.703125
hotel_14,2023-07-23,0.5188679245283019,0.5660377358490566,0.41167666920525214,0.6073931400862754,0.62983716,0.564287139047108,0.41924256,0.5038118,0.5625
hotel_14,2023-07-24,0.5188679245283019,0.5943396226415094,0.5110935090828267,0.6127157854098425,0.70074487,0.6652131583168759,0.5202704,0.61257213,0.6015625
hotel_14,2023-07-25,0.5188679245283019,0.5377358490566038,0.593173474116865,0.6044436181749044,0.736158,0.709054831439714,0.59770304,0.67273057,0.6875
hotel_14,2023-07-26,0.5188679245283019,0.5566037735849056,0.6153958626365212,0.6270291488383045,0.73864573,0.7487167686079085,0.64121467,0.69662005,0.72265625
hotel_14,2023-07-27,0.5188679245283019,0.7641509433962265,0.5718531901748021,0.6573742014921696,0.73407966,0.7717039076728524,0.6451771,0.6845969,0.69921875
hotel_14,2023-07-28,0.5188679245283019,0.5188679245283019,0.5999353587828535,0.6070353875583183,0.7479938,0.7993610981580463,0.57857084,0.6291012,0.7109375
hotel_21,2023-07-01,0.9074074074074074,1.0,0.9374724566382746,0.9279539564813695,0.98558617,0.9311391357531101,0.96423256,0.9480504,0.94921875
hotel_21,2023-07-02,0.9074074074074074,0.9166666666666666,0.8925108438409023,0.924042332493099,0.9537272,0.89239459892592,0.9596753,0.9625048,0.95703125
hotel_21,2023-07-03,0.9074074074074074,0.9861111111111112,0.8990211303789145,0.9400076670316554,0.9250438,0.9235652568573346,0.9818876,0.9755442,0.96484375
hotel_21,2023-07-04,0.9074074074074074,1.0,0.918408758492784,0.9473052982521817,0.9524359,0.9035075598027061,0.9721451,0.9771462,0.97265625
hotel_21,2023-07-05,0.9074074074074074,0.9953703703703703,0.9304247578312299,0.9507103084653015,0.9616694,0.9507978613113466,0.97713834,0.9754944,0.9765625
hotel_21,2023-07-06,0.9074074074074074,0.9907407407407407,0.9322109167784918,0.9537119537265648,0.9688962,0.9665222870925073,0.9688081,0.97989905,0.98046875
hotel_21,2023-07-07,0.9074074074074074,0.9074074074074074,0.919860566496805,0.9429613982068581,0.9605849,0.9561786018515361,0.94158757,0.9635899,0.98046875
hotel_21,2023-07-08,0.9074074074074074,1.0,0.9374724566382746,0.9537524529874881,0.9798529,0.981683768606806,0.9656742,0.97805756,0.98046875
hotel_21,2023-07-09,0.9074074074074074,0.9166666666666666,0.8925108438409023,0.9463063337921742,0.9144825,0.9170738170188047,0.96702504,0.9687344,0.98046875
hotel_21,2023-07-10,0.9074074074074074,0.9861111111111112,0.8990211303789145,0.9561303928293887,0.9544978,0.9591592043481444,0.9784421,0.9751781,0.98046875
hotel_21,2023-07-11,0.9074074074074074,1.0,0.918408758492784,0.9601939653142919,0.95476943,0.9449100857293189,0.98255414,0.97705054,0.9765625
hotel_21,2023-07-12,0.9074074074074074,0.9953703703703703,0.9304247578312299,0.9605827402645649,0.9569425,0.9653818186908194,0.97966605,0.97680444,0.9765625
hotel_21,2023-07-13,0.9074074074074074,0.9907407407407407,0.9322109167784918,0.9607639608488331,0.96958905,0.9719137638446024,0.97760236,0.981087,0.9765625
hotel_21,2023-07-14,0.9074074074074074,0.9074074074074074,0.919860566496805,0.9498018800156507,0.97172755,0.9747659600562262,0.94096756,0.96479315,0.9765625
hotel_21,2023-07-15,0.9074074074074074,1.0,0.9374724566382746,0.9527077649948608,0.9905318,0.9773899173297061,0.95991945,0.9769859,0.9765625
hotel_21,2023-07-16,0.9074074074074074,0.9166666666666666,0.8925108438409023,0.9537645387073107,0.91319615,0.9198377239106292,0.9531587,0.9741157,0.9765625
hotel_21,2023-07-17,0.9074074074074074,0.9861111111111112,0.8990211303789145,0.9556047030264195,0.93499273,0.9545717983513127,0.96526957,0.9714489,0.9765625
hotel_21,2023-07-18,0.9074074074074074,1.0,0.918408758492784,0.9559999344983703,0.95172894,0.9581688009036372,0.975736,0.97039354,0.9765625
